Labor inputs by ag tech
scenario,region,subsector,technology,input,sector,1990,2005,2015,2020,2035,2050,2065,2080,2095,Units,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_IrrawaddyR,MiscCrop_IrrawaddyR_RFD_hi,Labor_Ag,MiscCrop,0.0,0.0,0.0289127,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_IrrawaddyR,MiscCrop_IrrawaddyR_RFD_lo,Labor_Ag,MiscCrop,0.0,0.0,0.0200792,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_JavaTimor,MiscCrop_JavaTimor_RFD_hi,Labor_Ag,MiscCrop,0.0,0.0,3.51063E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_JavaTimor,MiscCrop_JavaTimor_RFD_lo,Labor_Ag,MiscCrop,0.0,0.0,2.4383E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_Kalimantan,MiscCrop_Kalimantan_RFD_hi,Labor_Ag,MiscCrop,0.0,0.0,3.05612E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_Kalimantan,MiscCrop_Kalimantan_RFD_lo,Labor_Ag,MiscCrop,0.0,0.0,2.1222E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_Korea,MiscCrop_Korea_IRR_hi,Labor_Ag,MiscCrop,0.0,0.0,0.0229506,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_Korea,MiscCrop_Korea_IRR_lo,Labor_Ag,MiscCrop,0.0,0.0,0.0165988,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_Korea,MiscCrop_Korea_RFD_hi,Labor_Ag,MiscCrop,0.0,0.0,0.0266395,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_Korea,MiscCrop_Korea_RFD_lo,Labor_Ag,MiscCrop,0.0,0.0,0.0185006,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_MalaysiaP,MiscCrop_MalaysiaP_IRR_hi,Labor_Ag,MiscCrop,0.0,0.0,0.00683446,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_MalaysiaP,MiscCrop_MalaysiaP_IRR_lo,Labor_Ag,MiscCrop,0.0,0.0,0.00494292,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_MalaysiaP,MiscCrop_MalaysiaP_RFD_hi,Labor_Ag,MiscCrop,0.0,0.0,0.0272667,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_MalaysiaP,MiscCrop_MalaysiaP_RFD_lo,Labor_Ag,MiscCrop,0.0,0.0,0.0189361,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_Mekong,MiscCrop_Mekong_IRR_hi,Labor_Ag,MiscCrop,0.0,0.0,0.017083,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_Mekong,MiscCrop_Mekong_IRR_lo,Labor_Ag,MiscCrop,0.0,0.0,0.0123551,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_Mekong,MiscCrop_Mekong_RFD_hi,Labor_Ag,MiscCrop,0.0,0.0,0.102161,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_Mekong,MiscCrop_Mekong_RFD_lo,Labor_Ag,MiscCrop,0.0,0.0,0.0709488,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_PapuaCst,MiscCrop_PapuaCst_RFD_hi,Labor_Ag,MiscCrop,0.0,0.0,0.00514358,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_PapuaCst,MiscCrop_PapuaCst_RFD_lo,Labor_Ag,MiscCrop,0.0,0.0,0.00357213,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_Phlppns,MiscCrop_Phlppns_IRR_hi,Labor_Ag,MiscCrop,0.0,0.0,0.00593112,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_Phlppns,MiscCrop_Phlppns_IRR_lo,Labor_Ag,MiscCrop,0.0,0.0,0.00428965,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_Phlppns,MiscCrop_Phlppns_RFD_hi,Labor_Ag,MiscCrop,0.0,0.0,0.0584669,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_Phlppns,MiscCrop_Phlppns_RFD_lo,Labor_Ag,MiscCrop,0.0,0.0,0.040604,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_RusCstSE,MiscCrop_RusCstSE_IRR_hi,Labor_Ag,MiscCrop,0.0,0.0,0.00158744,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_RusCstSE,MiscCrop_RusCstSE_IRR_lo,Labor_Ag,MiscCrop,0.0,0.0,0.00114807,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_RusCstSE,MiscCrop_RusCstSE_RFD_hi,Labor_Ag,MiscCrop,0.0,0.0,5.88292E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_RusCstSE,MiscCrop_RusCstSE_RFD_lo,Labor_Ag,MiscCrop,0.0,0.0,4.08556E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_SChinaSea,MiscCrop_SChinaSea_IRR_hi,Labor_Ag,MiscCrop,0.0,0.0,2.79893E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_SChinaSea,MiscCrop_SChinaSea_IRR_lo,Labor_Ag,MiscCrop,0.0,0.0,2.02672E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_SChinaSea,MiscCrop_SChinaSea_RFD_hi,Labor_Ag,MiscCrop,0.0,0.0,8.0523E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_SChinaSea,MiscCrop_SChinaSea_RFD_lo,Labor_Ag,MiscCrop,0.0,0.0,5.59239E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_Salween,MiscCrop_Salween_IRR_hi,Labor_Ag,MiscCrop,0.0,0.0,4.82673E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_Salween,MiscCrop_Salween_IRR_lo,Labor_Ag,MiscCrop,0.0,0.0,3.49111E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_Salween,MiscCrop_Salween_RFD_hi,Labor_Ag,MiscCrop,0.0,0.0,0.0045975,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_Salween,MiscCrop_Salween_RFD_lo,Labor_Ag,MiscCrop,0.0,0.0,0.00319289,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_SepikR,MiscCrop_SepikR_RFD_hi,Labor_Ag,MiscCrop,0.0,0.0,0.00267134,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_SepikR,MiscCrop_SepikR_RFD_lo,Labor_Ag,MiscCrop,0.0,0.0,0.00185519,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_SittaungR,MiscCrop_SittaungR_IRR_hi,Labor_Ag,MiscCrop,0.0,0.0,0.00145832,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_SittaungR,MiscCrop_SittaungR_IRR_lo,Labor_Ag,MiscCrop,0.0,0.0,0.00105473,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_SittaungR,MiscCrop_SittaungR_RFD_hi,Labor_Ag,MiscCrop,0.0,0.0,0.00870998,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_SittaungR,MiscCrop_SittaungR_RFD_lo,Labor_Ag,MiscCrop,0.0,0.0,0.00604887,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_ThaiGulf,MiscCrop_ThaiGulf_IRR_hi,Labor_Ag,MiscCrop,0.0,0.0,0.0014338,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_ThaiGulf,MiscCrop_ThaiGulf_IRR_lo,Labor_Ag,MiscCrop,0.0,0.0,0.00103698,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_ThaiGulf,MiscCrop_ThaiGulf_RFD_hi,Labor_Ag,MiscCrop,0.0,0.0,0.00290413,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_ThaiGulf,MiscCrop_ThaiGulf_RFD_lo,Labor_Ag,MiscCrop,0.0,0.0,0.00201681,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_VietnamCst,MiscCrop_VietnamCst_IRR_hi,Labor_Ag,MiscCrop,0.0,0.0,0.00644191,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_VietnamCst,MiscCrop_VietnamCst_IRR_lo,Labor_Ag,MiscCrop,0.0,0.0,0.00465901,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_VietnamCst,MiscCrop_VietnamCst_RFD_hi,Labor_Ag,MiscCrop,0.0,0.0,0.0639637,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_VietnamCst,MiscCrop_VietnamCst_RFD_lo,Labor_Ag,MiscCrop,0.0,0.0,0.0444214,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_XunJiang,MiscCrop_XunJiang_IRR_hi,Labor_Ag,MiscCrop,0.0,0.0,1.29876E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_XunJiang,MiscCrop_XunJiang_IRR_lo,Labor_Ag,MiscCrop,0.0,0.0,9.39797E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_XunJiang,MiscCrop_XunJiang_RFD_hi,Labor_Ag,MiscCrop,0.0,0.0,0.00233188,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,MiscCrop_XunJiang,MiscCrop_XunJiang_RFD_lo,Labor_Ag,MiscCrop,0.0,0.0,0.00161942,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,Mixed,FeedCrops,Labor_Ag,Beef,0.0,0.0,0.0130634,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,Mixed,FeedCrops,Labor_Ag,Dairy,0.0,0.0,0.0436211,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,Mixed,FeedCrops,Labor_Ag,Pork,0.0,0.0,0.451734,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,Mixed,FeedCrops,Labor_Ag,Poultry,0.0,0.0,1.3892,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,Mixed,FeedCrops,Labor_Ag,SheepGoat,0.0,0.0,0.00636009,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,Mixed,FodderHerb_Residue,Labor_Ag,Pork,0.0,0.0,0.998625,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,Mixed,FodderHerb_Residue,Labor_Ag,Poultry,0.0,0.0,0.523521,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,Mixed,FodderHerb_Residue,Labor_Ag,SheepGoat,0.0,0.0,0.00256302,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,Mixed,Pasture_FodderGrass,Labor_Ag,SheepGoat,0.0,0.0,0.152833,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,Mixed,Scavenging_Other,Labor_Ag,SheepGoat,0.0,0.0,0.0180362,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_BengalBay,NutsSeedsTree_BengalBay_IRR_hi,Labor_Ag,NutsSeeds,0.0,0.0,7.51983E-6,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_BengalBay,NutsSeedsTree_BengalBay_IRR_lo,Labor_Ag,NutsSeeds,0.0,0.0,5.377E-6,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_BengalBay,NutsSeedsTree_BengalBay_RFD_hi,Labor_Ag,NutsSeeds,0.0,0.0,6.75707E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_BengalBay,NutsSeedsTree_BengalBay_RFD_lo,Labor_Ag,NutsSeeds,0.0,0.0,4.67157E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_BoHai,NutsSeedsTree_BoHai_IRR_hi,Labor_Ag,NutsSeeds,0.0,0.0,1.95164E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_BoHai,NutsSeedsTree_BoHai_IRR_lo,Labor_Ag,NutsSeeds,0.0,0.0,1.39885E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_BoHai,NutsSeedsTree_BoHai_RFD_hi,Labor_Ag,NutsSeeds,0.0,0.0,4.36769E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_BoHai,NutsSeedsTree_BoHai_RFD_lo,Labor_Ag,NutsSeeds,0.0,0.0,3.01944E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_BorneoCstN,NutsSeedsTree_BorneoCstN_IRR_hi,Labor_Ag,NutsSeeds,0.0,0.0,1.06429E-8,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_BorneoCstN,NutsSeedsTree_BorneoCstN_IRR_lo,Labor_Ag,NutsSeeds,0.0,0.0,1.25779E-8,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_BorneoCstN,NutsSeedsTree_BorneoCstN_RFD_hi,Labor_Ag,NutsSeeds,0.0,0.0,6.94001E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_BorneoCstN,NutsSeedsTree_BorneoCstN_RFD_lo,Labor_Ag,NutsSeeds,0.0,0.0,5.91186E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_ChaoPhrR,NutsSeedsTree_ChaoPhrR_IRR_hi,Labor_Ag,NutsSeeds,0.0,0.0,0.00162974,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_ChaoPhrR,NutsSeedsTree_ChaoPhrR_IRR_lo,Labor_Ag,NutsSeeds,0.0,0.0,0.00116813,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_ChaoPhrR,NutsSeedsTree_ChaoPhrR_RFD_hi,Labor_Ag,NutsSeeds,0.0,0.0,0.00224903,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_ChaoPhrR,NutsSeedsTree_ChaoPhrR_RFD_lo,Labor_Ag,NutsSeeds,0.0,0.0,0.00155486,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_FlyR,NutsSeedsTree_FlyR_RFD_hi,Labor_Ag,NutsSeeds,0.0,0.0,7.93842E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_FlyR,NutsSeedsTree_FlyR_RFD_lo,Labor_Ag,NutsSeeds,0.0,0.0,5.48701E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_GangesR,NutsSeedsTree_GangesR_IRR_hi,Labor_Ag,NutsSeeds,0.0,0.0,3.55035E-8,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_GangesR,NutsSeedsTree_GangesR_IRR_lo,Labor_Ag,NutsSeeds,0.0,0.0,3.81711E-8,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_GangesR,NutsSeedsTree_GangesR_RFD_hi,Labor_Ag,NutsSeeds,0.0,0.0,3.02711E-6,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_GangesR,NutsSeedsTree_GangesR_RFD_lo,Labor_Ag,NutsSeeds,0.0,0.0,2.09277E-6,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_Hong,NutsSeedsTree_Hong_IRR_hi,Labor_Ag,NutsSeeds,0.0,0.0,0.00174688,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_Hong,NutsSeedsTree_Hong_IRR_lo,Labor_Ag,NutsSeeds,0.0,0.0,0.0012521,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_Hong,NutsSeedsTree_Hong_RFD_hi,Labor_Ag,NutsSeeds,0.0,0.0,0.0314822,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_Hong,NutsSeedsTree_Hong_RFD_lo,Labor_Ag,NutsSeeds,0.0,0.0,0.0217649,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_IrianJaya,NutsSeedsTree_IrianJaya_RFD_hi,Labor_Ag,NutsSeeds,0.0,0.0,1.34764E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_IrianJaya,NutsSeedsTree_IrianJaya_RFD_lo,Labor_Ag,NutsSeeds,0.0,0.0,9.31676E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_IrrawaddyR,NutsSeedsTree_IrrawaddyR_IRR_hi,Labor_Ag,NutsSeeds,0.0,0.0,5.4988E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_IrrawaddyR,NutsSeedsTree_IrrawaddyR_IRR_lo,Labor_Ag,NutsSeeds,0.0,0.0,3.94131E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_IrrawaddyR,NutsSeedsTree_IrrawaddyR_RFD_hi,Labor_Ag,NutsSeeds,0.0,0.0,0.00943673,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_IrrawaddyR,NutsSeedsTree_IrrawaddyR_RFD_lo,Labor_Ag,NutsSeeds,0.0,0.0,0.00652401,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_JavaTimor,NutsSeedsTree_JavaTimor_RFD_hi,Labor_Ag,NutsSeeds,0.0,0.0,3.52843E-6,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_JavaTimor,NutsSeedsTree_JavaTimor_RFD_lo,Labor_Ag,NutsSeeds,0.0,0.0,2.45233E-6,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_Kalimantan,NutsSeedsTree_Kalimantan_RFD_hi,Labor_Ag,NutsSeeds,0.0,0.0,1.07868E-6,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_Kalimantan,NutsSeedsTree_Kalimantan_RFD_lo,Labor_Ag,NutsSeeds,0.0,0.0,9.19338E-7,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_Korea,NutsSeedsTree_Korea_IRR_hi,Labor_Ag,NutsSeeds,0.0,0.0,0.00124466,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_Korea,NutsSeedsTree_Korea_IRR_lo,Labor_Ag,NutsSeeds,0.0,0.0,8.92137E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_Korea,NutsSeedsTree_Korea_RFD_hi,Labor_Ag,NutsSeeds,0.0,0.0,0.00345644,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_Korea,NutsSeedsTree_Korea_RFD_lo,Labor_Ag,NutsSeeds,0.0,0.0,0.00238959,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_MalaysiaP,NutsSeedsTree_MalaysiaP_IRR_hi,Labor_Ag,NutsSeeds,0.0,0.0,2.26931E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_MalaysiaP,NutsSeedsTree_MalaysiaP_IRR_lo,Labor_Ag,NutsSeeds,0.0,0.0,1.63381E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_MalaysiaP,NutsSeedsTree_MalaysiaP_RFD_hi,Labor_Ag,NutsSeeds,0.0,0.0,0.00122412,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_MalaysiaP,NutsSeedsTree_MalaysiaP_RFD_lo,Labor_Ag,NutsSeeds,0.0,0.0,8.48188E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_Mekong,NutsSeedsTree_Mekong_IRR_hi,Labor_Ag,NutsSeeds,0.0,0.0,0.0034875,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_Mekong,NutsSeedsTree_Mekong_IRR_lo,Labor_Ag,NutsSeeds,0.0,0.0,0.0024997,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Southeast Asia,NutsSeedsTree_Mekong,NutsSeedsTree_Mekong_RFD_hi,Labor_Ag,NutsSeeds,0.0,0.0,0.0338188,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
